County_Name,State,FIPS,Median_Income,Poverty_Rate_Pct,Uninsured_Rate_Pct,Pct_Black,Pct_Hispanic,Diabetes_Rate,Hypertension_Rate,Mental_Health_Poor_Days,Preventive_Screening_Rate,Medicare_Spending_Per_Beneficiary,Equity_Gap_Score,Equity_Quartile,Primary_Driver
Park,MT,30067,67602.0,11.36,1.0,0.19,3.29,9.2,30.65,16.85,58.25,9718.03,0.1693,1.0,Uninsured
Petroleum,MT,30069,57981.0,6.25,1.44,0.0,0.0,10.3,34.05,16.6,63.5,9200.15,0.193,1.0,Uninsured
Phillips,MT,30071,61250.0,6.85,0.28,0.0,2.27,10.4,31.95,18.35,61.95,11500.89,0.1709,1.0,Uninsured
Pondera,MT,30073,59861.0,21.25,0.99,0.05,2.36,12.05,34.3,19.9,58.75,9463.71,0.2901,3.0,Poverty
Powder River,MT,30075,60313.0,12.41,0.0,0.0,2.26,9.95,32.1,16.9,61.2,7318.2,0.1875,1.0,Poverty
Powell,MT,30077,60994.0,3.87,1.44,0.89,2.16,10.25,32.6,17.65,58.3,10818.1,0.1706,1.0,Uninsured
Prairie,MT,30079,44107.0,21.67,0.0,0.0,0.94,13.2,37.8,18.45,55.4,11765.3,0.327,3.0,Poverty
Ravalli,MT,30081,67424.0,9.74,1.74,0.32,3.82,8.85,30.2,16.55,62.1,9234.88,0.1599,1.0,Uninsured
Richland,MT,30083,67515.0,8.29,1.37,0.19,5.79,8.45,29.45,17.25,58.2,12257.43,0.1373,1.0,Uninsured
Roosevelt,MT,30085,51038.0,30.29,11.09,0.32,3.67,13.8,35.7,22.6,51.7,12208.82,0.4721,4.0,Uninsured
Rosebud,MT,30087,57656.0,20.1,6.81,0.12,5.33,12.55,37.3,20.9,54.3,10264.15,0.3724,4.0,Uninsured
Sanders,MT,30089,47110.0,16.07,3.01,0.31,3.4,11.35,34.75,18.1,55.7,8437.17,0.2773,3.0,Uninsured
Sheridan,MT,30091,67457.0,9.62,4.19,0.0,4.54,9.95,33.5,17.6,61.35,13293.99,0.2261,2.0,Uninsured
Silver Bow,MT,30093,56297.0,15.4,0.31,0.15,4.63,9.45,30.8,19.05,58.7,10241.48,0.1867,1.0,Poverty
Stillwater,MT,30095,78380.0,7.94,0.53,0.09,4.22,9.25,31.15,16.6,61.75,9374.42,0.1532,1.0,Uninsured
Sweet Grass,MT,30097,64872.0,5.92,1.57,1.54,2.3,9.3,31.8,17.0,62.95,9567.74,0.1596,1.0,Uninsured
Teton,MT,30099,65224.0,14.2,2.79,0.88,1.8,9.65,31.55,18.1,56.6,8361.47,0.2144,2.0,Uninsured
Toole,MT,30101,54040.0,9.33,2.25,1.55,4.2,10.9,32.75,19.200000000000003,55.1,8538.78,0.2162,2.0,Uninsured
Treasure,MT,30103,70096.0,9.85,0.15,0.0,4.26,10.4,34.45,16.6,61.85,12042.05,0.2016,1.0,Hypertension
Valley,MT,30105,59725.0,12.05,0.85,0.38,2.71,10.1,35.35,18.25,58.55,11404.43,0.2202,2.0,Hypertension
Wheatland,MT,30107,48272.0,22.33,6.89,2.38,2.14,11.3,34.9,19.0,57.05,12002.04,0.3451,4.0,Uninsured
Wibaux,MT,30109,58750.0,17.43,3.84,0.89,7.24,10.1,33.3,17.95,57.4,11119.82,0.2602,2.0,Uninsured
Yellowstone,MT,30111,72300.0,10.49,0.98,0.83,6.2,8.85,30.0,18.1,61.05,10205.48,0.1545,1.0,Uninsured
Adams,NE,31001,61502.0,11.44,0.71,0.7,11.65,10.85,33.5,14.5,56.4,11125.44,0.2154,2.0,Uninsured
Antelope,NE,31003,61924.0,10.89,1.33,1.03,3.59,11.25,34.65,14.45,62.8,13100.7,0.234,2.0,Uninsured
Arthur,NE,31005,66667.0,7.01,2.27,0.0,1.24,10.7,34.0,14.55,59.15,7711.38,0.2112,2.0,Uninsured
Banner,NE,31007,62375.0,7.31,0.0,0.0,5.07,11.05,34.15,13.55,61.05,9723.19,0.1971,1.0,Hypertension
Blaine,NE,31009,52083.0,11.46,0.0,0.0,0.0,11.35,35.3,14.8,60.35,10288.22,0.2299,2.0,Hypertension
Boone,NE,31011,66800.0,7.21,0.74,0.07,2.76,11.05,33.4,14.2,58.7,15040.74,0.1986,1.0,Uninsured
Box Butte,NE,31013,67893.0,11.79,1.96,3.39,13.26,11.7,33.7,14.85,59.1,12910.85,0.2452,2.0,Uninsured
Boyd,NE,31015,57120.0,11.43,0.62,0.28,3.23,12.4,37.3,14.3,60.5,11524.34,0.2681,3.0,Hypertension
Brown,NE,31017,44267.0,8.77,1.08,0.07,4.01,11.55,35.35,14.75,59.3,11270.49,0.2318,2.0,Uninsured
Buffalo,NE,31019,70093.0,11.28,1.3,0.9,9.71,9.35,31.55,14.8,56.2,12361.18,0.181,1.0,Uninsured
Burt,NE,31021,54950.0,14.01,0.58,0.45,3.59,11.4,35.85,14.75,59.95,12267.87,0.2524,2.0,Poverty
Butler,NE,31023,75690.0,7.73,1.9,0.12,4.9,10.05,31.8,14.25,58.15,11578.33,0.184,1.0,Uninsured
Cass,NE,31025,87673.0,5.54,2.32,0.16,3.84,9.7,31.85,14.0,62.9,11435.42,0.1723,1.0,Uninsured
Cedar,NE,31027,72035.0,5.3,1.35,0.14,2.34,9.85,31.9,13.9,59.35,11561.5,0.1645,1.0,Uninsured
Chase,NE,31029,57313.0,8.05,0.51,0.35,18.74,11.2,33.1,14.0,53.7,16783.11,0.2006,1.0,Uninsured
Cherry,NE,31031,62373.0,9.68,2.87,0.48,2.1,11.6,34.0,14.9,56.05,12082.34,0.2448,2.0,Uninsured
Cheyenne,NE,31033,54038.0,11.44,0.63,1.06,8.17,11.4,34.15,14.95,59.0,14412.08,0.2286,2.0,Poverty
Clay,NE,31035,73933.0,8.54,1.48,0.38,9.36,10.55,32.55,14.399999999999999,56.05,10616.0,0.1975,1.0,Uninsured
Colfax,NE,31037,71205.0,10.01,0.8,3.27,46.14,12.55,30.85,13.75,54.1,12098.71,0.2193,2.0,Diabetes
Cuming,NE,31039,68917.0,7.53,0.91,0.43,10.3,10.8,34.2,14.3,57.35,12230.48,0.2033,1.0,Uninsured
Custer,NE,31041,62288.0,11.14,1.83,0.58,3.67,10.75,34.4,14.45,58.4,13100.69,0.2299,2.0,Uninsured
Dakota,NE,31043,66112.0,11.05,1.01,7.59,39.8,12.35,30.85,14.45,55.1,10998.38,0.2228,2.0,Diabetes
Dawes,NE,31045,53760.0,11.64,0.99,2.34,5.77,10.1,31.25,15.0,56.15,9586.51,0.1901,1.0,Uninsured
Dawson,NE,31047,67462.0,14.05,2.48,7.03,34.28,12.7,33.4,14.05,54.8,14200.68,0.2757,3.0,Uninsured
Deuel,NE,31049,58875.0,7.1,0.43,0.11,11.63,11.95,36.25,14.35,59.15,11432.59,0.2308,2.0,Hypertension
Dixon,NE,31051,60568.0,9.28,2.06,0.2,15.04,11.65,33.3,14.3,54.4,11916.28,0.2308,2.0,Uninsured
Dodge,NE,31053,66793.0,8.76,0.47,0.59,15.04,10.95,31.9,14.2,58.95,11625.46,0.1906,1.0,Uninsured
Douglas,NE,31055,76083.0,10.79,1.69,10.71,13.35,9.55,30.0,14.7,60.4,11568.85,0.1747,1.0,Uninsured
Dundy,NE,31057,58977.0,12.27,1.75,0.22,1.48,12.05,36.15,14.399999999999999,56.45,17291.43,0.269,3.0,Uninsured
Fillmore,NE,31059,72335.0,6.75,0.32,0.29,3.78,10.75,33.15,14.05,64.5,12219.46,0.1854,1.0,Uninsured
Franklin,NE,31061,55625.0,14.51,0.9,0.24,2.83,12.15,37.1,15.2,58.1,15706.98,0.2796,3.0,Hypertension
Frontier,NE,31063,62928.0,11.84,2.89,1.28,3.37,10.45,33.05,14.45,60.45,12314.23,0.2288,2.0,Uninsured
Furnas,NE,31065,58895.0,10.93,0.78,0.32,4.92,11.7,35.45,14.7,61.25,14138.64,0.2422,2.0,Hypertension
Gage,NE,31067,60035.0,13.09,0.99,0.69,3.1,11.15,36.15,15.200000000000001,60.6,11671.09,0.2501,2.0,Hypertension
Garden,NE,31069,47139.0,9.45,8.55,0.0,4.16,13.0,38.3,14.850000000000001,57.65,14867.44,0.3547,4.0,Uninsured
Garfield,NE,31071,64957.0,11.62,1.25,0.49,3.22,10.45,33.35,13.7,61.65,13148.57,0.2137,2.0,Uninsured
Gosper,NE,31073,76583.0,6.41,2.51,0.27,4.32,10.7,33.45,13.850000000000001,61.85,11778.62,0.2068,1.0,Uninsured
Grant,NE,31075,65139.0,10.48,2.16,0.15,0.31,10.45,33.55,13.95,62.25,8723.94,0.2188,2.0,Uninsured
Greeley,NE,31077,52813.0,12.25,0.9,0.63,2.08,10.95,33.8,14.55,55.45,9326.43,0.2249,2.0,Poverty
Hall,NE,31079,63553.0,12.56,1.71,3.43,30.04,11.35,31.4,14.3,52.5,11412.5,0.2238,2.0,Uninsured
Hamilton,NE,31081,73254.0,5.43,0.45,0.2,3.88,9.4,31.5,14.100000000000001,59.15,11245.2,0.1457,1.0,Uninsured
Harlan,NE,31083,64583.0,7.24,0.36,0.1,3.36,11.0,34.6,14.35,62.05,15371.04,0.2028,1.0,Hypertension
Hayes,NE,31085,59405.0,14.69,0.33,0.0,6.75,12.0,35.6,14.3,60.5,8716.5,0.2614,2.0,Poverty
Hitchcock,NE,31087,49456.0,12.18,1.98,0.08,3.93,11.55,35.95,14.85,60.5,11732.11,0.2609,2.0,Uninsured
Holt,NE,31089,66325.0,9.72,0.77,0.42,5.27,11.25,32.8,14.3,62.8,12364.56,0.2097,2.0,Uninsured
Hooker,NE,31091,43333.0,7.74,0.15,1.52,0.0,11.35,35.2,14.7,60.25,8027.86,0.2133,2.0,Hypertension
Howard,NE,31093,70766.0,4.82,1.71,0.45,2.89,10.1,34.1,14.25,58.9,11550.04,0.186,1.0,Uninsured
Jefferson,NE,31095,54494.0,10.86,0.93,0.77,5.05,11.6,33.55,14.649999999999999,59.6,12822.48,0.2279,2.0,Uninsured
Johnson,NE,31097,64352.0,5.01,0.25,5.5,10.29,10.85,32.65,14.05,58.25,12781.81,0.1746,1.0,Uninsured
Kearney,NE,31099,74276.0,9.3,1.25,0.09,7.77,9.65,30.45,13.5,60.4,14393.79,0.1684,1.0,Uninsured
Keith,NE,31101,59511.0,11.78,0.45,1.43,7.72,11.25,33.75,14.05,60.05,11617.15,0.223,2.0,Poverty
Keya Paha,NE,31103,63977.0,8.61,1.11,0.1,1.82,11.95,36.2,14.05,56.25,11890.19,0.2442,2.0,Hypertension
Kimball,NE,31105,53151.0,9.81,2.0,0.21,10.52,13.05,36.1,15.2,54.15,15386.94,0.2766,3.0,Diabetes
Knox,NE,31107,61250.0,11.68,1.32,0.7,3.4,12.2,34.55,15.25,59.5,12166.33,0.253,2.0,Uninsured
Lancaster,NE,31109,70387.0,11.33,0.98,3.73,7.7,9.5,29.9,14.55,60.65,12022.41,0.1687,1.0,Uninsured
Lincoln,NE,31111,63019.0,10.71,1.2,1.22,9.65,11.55,34.5,15.25,57.0,12216.27,0.2359,2.0,Uninsured
Logan,NE,31113,69250.0,9.18,2.86,0.0,1.67,10.2,34.15,13.55,62.85,15704.14,0.2198,2.0,Uninsured
Loup,NE,31115,50000.0,7.95,0.0,0.0,11.76,11.2,34.7,13.55,60.5,6952.69,0.2066,1.0,Hypertension
McPherson,NE,31117,58250.0,7.68,0.0,0.0,0.66,11.25,35.15,14.1,59.0,17218.98,0.2095,2.0,Hypertension
Madison,NE,31119,61139.0,11.82,2.21,0.86,16.06,11.0,33.25,14.4,58.0,11329.87,0.2327,2.0,Uninsured
Merrick,NE,31121,57873.0,10.06,1.41,0.07,5.37,10.45,33.0,15.0,57.15,12716.85,0.2055,1.0,Uninsured
Morrill,NE,31123,57325.0,9.27,0.22,0.09,15.8,11.85,33.85,14.8,55.9,11845.01,0.2199,2.0,Diabetes
Nance,NE,31125,60054.0,13.25,0.48,0.56,3.48,11.25,34.25,15.5,58.8,12333.05,0.2337,2.0,Poverty
Nemaha,NE,31127,57196.0,14.26,0.9,1.61,3.05,10.8,31.7,15.350000000000001,59.25,12850.33,0.2166,2.0,Poverty
Nuckolls,NE,31129,66000.0,6.18,3.01,0.2,1.47,10.85,35.3,14.0,60.6,13589.1,0.2265,2.0,Uninsured
Otoe,NE,31131,73031.0,11.28,0.31,0.7,8.47,10.65,33.75,14.35,58.55,13468.21,0.2091,1.0,Poverty
Pawnee,NE,31133,55833.0,13.0,3.02,0.24,2.08,12.15,36.95,15.15,55.4,14001.02,0.2924,3.0,Uninsured
Perkins,NE,31135,61786.0,8.57,1.22,0.07,4.79,10.45,33.25,14.2,59.8,13569.73,0.1984,1.0,Uninsured
Phelps,NE,31137,65114.0,14.02,1.29,0.62,6.19,10.45,32.7,14.8,57.8,14318.14,0.2206,2.0,Poverty
Pierce,NE,31139,65603.0,7.79,0.58,0.27,2.29,9.75,31.6,14.45,59.9,11960.57,0.1647,1.0,Uninsured
Platte,NE,31141,69943.0,8.11,1.84,0.66,21.33,10.95,32.65,13.9,61.4,11064.43,0.2066,1.0,Uninsured
Polk,NE,31143,67695.0,7.58,2.34,0.15,6.19,10.45,33.3,14.25,60.15,13874.87,0.2052,1.0,Uninsured
Red Willow,NE,31145,58344.0,11.81,2.1,1.07,5.87,10.85,35.65,14.95,62.2,11972.57,0.2464,2.0,Uninsured
Richardson,NE,31147,50321.0,10.66,1.1,1.07,2.15,12.1,36.85,14.8,57.9,13118.28,0.2609,2.0,Hypertension
Rock,NE,31149,57566.0,8.61,1.75,0.61,0.76,10.65,33.7,13.899999999999999,62.3,13985.5,0.2105,2.0,Uninsured
Saline,NE,31151,71104.0,10.68,3.76,0.95,27.08,11.15,30.65,14.5,55.55,11277.55,0.2265,2.0,Uninsured
Sarpy,NE,31153,95911.0,5.44,0.78,4.17,10.53,9.15,29.65,13.55,62.0,11780.07,0.1314,1.0,Uninsured
Saunders,NE,31155,84474.0,6.57,0.53,0.33,2.42,9.45,32.2,13.6,63.25,11638.26,0.1577,1.0,Uninsured
Scotts Bluff,NE,31157,60137.0,12.15,1.42,0.57,24.89,11.75,34.9,14.8,54.5,11606.89,0.2511,2.0,Uninsured
Seward,NE,31159,79677.0,6.26,1.44,0.66,2.69,8.9,30.55,14.2,62.4,13061.08,0.1441,1.0,Uninsured
Sheridan,NE,31161,53609.0,10.56,2.41,1.35,6.13,11.95,36.1,14.55,58.7,11623.05,0.2655,2.0,Uninsured
Sherman,NE,31163,60194.0,10.71,0.71,0.51,2.49,11.7,35.2,14.75,59.85,11645.13,0.2386,2.0,Hypertension
Sioux,NE,31165,50833.0,17.38,6.02,0.34,4.73,13.6,38.7,15.25,59.1,12740.71,0.3798,4.0,Uninsured
Stanton,NE,31167,76035.0,6.93,0.58,0.55,6.47,10.2,31.2,14.100000000000001,58.65,9899.77,0.1654,1.0,Uninsured
Thayer,NE,31169,60305.0,9.35,1.32,0.22,2.96,11.45,34.3,14.8,58.45,17261.69,0.2276,2.0,Uninsured
Thomas,NE,31171,70069.0,6.59,1.52,1.35,3.55,9.8,32.15,13.6,61.35,10014.81,0.1732,1.0,Uninsured
Thurston,NE,31173,63459.0,18.66,4.21,0.18,7.88,13.25,35.65,17.75,53.4,16905.57,0.3399,4.0,Uninsured
Valley,NE,31175,62321.0,8.71,3.38,0.17,2.07,11.2,34.4,14.350000000000001,59.5,14313.42,0.2415,2.0,Uninsured
Washington,NE,31177,89671.0,7.87,1.1,0.43,2.95,9.6,31.5,13.55,62.6,11621.14,0.1669,1.0,Uninsured
Wayne,NE,31179,64951.0,14.24,1.05,1.46,6.81,9.85,29.45,15.4,60.6,11288.85,0.1857,1.0,Poverty
Webster,NE,31181,62571.0,7.68,0.59,0.15,5.34,11.35,33.95,14.55,59.1,10871.84,0.2083,1.0,Uninsured
Wheeler,NE,31183,59167.0,10.25,4.02,0.0,0.52,11.05,35.25,13.15,59.45,12751.03,0.2586,2.0,Uninsured
York,NE,31185,72914.0,8.74,1.48,1.13,5.27,10.25,31.8,14.9,61.45,12039.9,0.1879,1.0,Uninsured
Churchill,NV,32001,69922.0,9.7,2.03,1.9,15.22,10.75,33.25,19.450000000000003,59.15,9725.33,0.2168,2.0,Uninsured
Clark,NV,32003,69911.0,13.22,1.92,12.01,32.02,11.75,33.25,19.049999999999997,54.8,15022.6,0.2491,2.0,Uninsured
Douglas,NV,32005,84262.0,7.43,1.15,0.67,13.24,10.15,32.7,16.1,65.5,10111.87,0.1834,1.0,Uninsured
Elko,NV,32007,87755.0,10.21,1.4,0.87,25.04,10.7,31.45,18.950000000000003,55.4,9109.58,0.1991,1.0,Uninsured
Esmeralda,NV,32009,40694.0,16.02,0.51,0.2,30.31,14.9,38.95,18.55,57.9,10146.92,0.3428,4.0,Diabetes
Eureka,NV,32011,73929.0,17.57,1.73,0.06,12.39,14.2,37.95,20.799999999999997,57.45,10411.14,0.343,4.0,Diabetes
Humboldt,NV,32013,75574.0,14.18,2.0,0.76,27.89,10.8,30.5,18.6,58.8,8212.01,0.2184,2.0,Uninsured
Lander,NV,32015,92388.0,10.67,0.72,3.54,21.46,12.05,34.0,19.65,54.35,9335.96,0.2358,2.0,Diabetes
Lincoln,NV,32017,67412.0,6.39,1.29,4.53,7.32,10.3,33.2,18.1,61.0,9575.36,0.186,1.0,Uninsured
Lyon,NV,32019,70026.0,10.29,1.67,0.95,18.87,11.05,34.55,18.549999999999997,60.45,10155.81,0.2305,2.0,Uninsured
Mineral,NV,32021,46625.0,18.13,2.12,4.25,18.87,15.2,39.3,20.85,56.35,9569.54,0.3762,4.0,Diabetes
Nye,NV,32023,53602.0,14.98,2.08,2.38,16.17,13.3,37.1,19.5,54.8,13168.08,0.313,3.0,Diabetes
Pershing,NV,32027,66304.0,7.17,0.96,3.99,24.62,11.2,33.4,18.1,54.15,11866.29,0.2031,1.0,Uninsured
Storey,NV,32029,86932.0,9.06,1.59,1.98,5.42,10.3,33.0,16.35,62.4,9215.19,0.2,1.0,Uninsured
Washoe,NV,32031,81531.0,10.72,1.72,2.49,25.47,9.4,28.3,17.85,60.0,11026.83,0.1599,1.0,Uninsured
White Pine,NV,32033,71297.0,7.6,0.91,7.32,17.16,11.4,33.75,19.3,58.15,11052.0,0.2105,2.0,Uninsured
Carson City,NV,32510,67465.0,10.67,1.63,2.13,25.02,11.0,32.0,18.3,59.6,10162.76,0.2126,2.0,Uninsured
Belknap,NH,33001,80719.0,8.46,0.86,0.74,2.0,9.1,31.9,16.2,62.15,10458.65,0.1617,1.0,Uninsured
Carroll,NH,33003,77049.0,7.89,0.68,0.57,1.67,8.85,30.15,15.25,69.5,10177.39,0.1404,1.0,Uninsured
Cheshire,NH,33005,76551.0,8.53,0.64,0.67,2.17,8.5,30.6,16.55,64.45,9793.28,0.1403,1.0,Uninsured
Coos,NH,33007,55247.0,10.88,0.86,2.02,1.87,11.2,34.05,17.25,61.95,10914.16,0.2241,2.0,Uninsured
Grafton,NH,33009,79949.0,9.2,0.47,1.16,2.63,8.4,29.4,15.65,64.55,9753.32,0.1314,1.0,Uninsured
Hillsborough,NH,33011,95112.0,6.73,0.83,2.58,7.7,8.55,29.75,15.75,68.25,11036.51,0.1285,1.0,Uninsured
Merrimack,NH,33013,88806.0,6.97,0.68,1.59,2.47,8.25,29.65,16.1,65.25,10330.0,0.1223,1.0,Uninsured
Rockingham,NH,33015,110225.0,4.81,0.53,0.89,3.47,8.1,31.8,15.100000000000001,67.4,10549.27,0.1237,1.0,Uninsured
Strafford,NH,33017,83212.0,8.48,0.66,1.1,2.89,8.2,30.1,17.7,63.55,10822.59,0.1316,1.0,Uninsured
Sullivan,NH,33019,70788.0,11.51,0.72,0.75,1.87,9.8,32.6,16.7,63.15,10344.45,0.1915,1.0,Uninsured
Atlantic,NJ,34001,73113.0,12.75,0.8,13.51,19.75,11.5,33.55,16.55,60.5,13312.23,0.2338,2.0,Poverty
Bergen,NJ,34003,118714.0,6.7,0.76,5.74,21.56,8.85,30.3,14.1,60.75,13351.76,0.1367,1.0,Uninsured
Burlington,NJ,34005,102615.0,6.43,0.57,16.52,8.9,9.6,31.85,15.55,65.15,13207.3,0.1575,1.0,Uninsured
Camden,NJ,34007,82005.0,12.26,0.88,19.3,18.16,10.65,31.85,16.6,62.4,14088.96,0.2056,1.0,Poverty
Cape May,NJ,34009,83870.0,8.84,0.62,3.77,8.34,9.85,33.95,15.65,67.5,12652.02,0.1886,1.0,Uninsured
Cumberland,NJ,34011,62310.0,14.51,1.0,18.99,32.43,12.8,37.4,18.049999999999997,54.6,14409.15,0.2938,3.0,Hypertension
Essex,NJ,34013,73785.0,14.67,1.59,37.75,24.02,11.5,30.75,16.25,60.0,13812.83,0.2303,2.0,Poverty
Gloucester,NJ,34015,99668.0,7.35,0.44,10.45,7.13,9.6,34.9,16.75,64.75,13935.53,0.1825,1.0,Hypertension
Hudson,NJ,34017,86854.0,13.98,1.15,12.07,42.45,10.65,28.9,14.6,53.85,13403.99,0.195,1.0,Poverty
Hunterdon,NJ,34019,133534.0,3.63,0.41,2.57,7.28,8.1,28.65,14.05,66.8,12278.45,0.0943,1.0,Uninsured
Mercer,NJ,34021,92697.0,10.71,0.86,19.71,19.21,10.45,29.8,14.85,61.5,13284.8,0.18,1.0,Uninsured
Middlesex,NJ,34023,105206.0,8.09,0.86,10.23,22.26,10.95,31.8,14.100000000000001,61.55,13173.03,0.1906,1.0,Uninsured
Monmouth,NJ,34025,118527.0,6.31,0.87,6.59,11.26,8.8,30.3,14.25,64.1,14110.42,0.1351,1.0,Uninsured
Morris,NJ,34027,130808.0,4.87,0.74,3.38,14.12,8.2,28.75,13.5,66.5,12983.79,0.1058,1.0,Uninsured
Ocean,NJ,34029,82379.0,10.37,0.49,3.1,9.71,10.1,31.7,15.9,62.3,14859.93,0.1825,1.0,Uninsured
Passaic,NJ,34031,84465.0,13.27,1.48,10.74,43.17,11.95,31.05,16.15,54.05,13282.19,0.2325,2.0,Uninsured
Salem,NJ,34033,73378.0,12.76,0.3,14.64,10.33,10.8,34.85,17.65,61.2,13637.19,0.2264,2.0,Poverty
Somerset,NJ,34035,131948.0,5.25,0.85,9.59,15.5,9.3,28.6,13.05,61.95,12148.25,0.1262,1.0,Uninsured
Sussex,NJ,34037,111094.0,5.49,0.56,2.2,9.9,8.55,30.8,15.5,63.8,12552.07,0.1276,1.0,Uninsured
Union,NJ,34039,95000.0,8.76,1.68,20.66,33.08,10.9,32.25,15.35,59.25,12461.63,0.2043,1.0,Uninsured
Warren,NJ,34041,92620.0,7.63,0.71,5.16,10.96,9.0,31.8,16.0,63.85,12781.1,0.1539,1.0,Uninsured
Bernalillo,NM,35001,62220.0,16.21,1.09,2.87,50.74,10.9,31.95,16.1,56.4,10215.28,0.2311,2.0,Poverty
Catron,NM,35003,44777.0,20.8,0.0,0.47,15.49,14.15,39.2,16.4,57.5,7110.47,0.3491,4.0,Poverty
Chaves,NM,35005,49673.0,20.9,1.59,1.56,59.05,13.6,35.6,17.65,50.9,10344.61,0.33,3.0,Poverty
Cibola,NM,35006,49866.0,25.96,0.58,1.47,38.44,15.6,35.15,19.15,51.55,10438.86,0.3743,4.0,Poverty
Colfax,NM,35007,46286.0,17.22,1.09,0.78,49.18,13.45,34.8,15.7,55.85,7637.98,0.2996,3.0,Poverty
Curry,NM,35009,55427.0,18.86,1.35,5.64,44.44,12.2,32.6,18.200000000000003,51.1,12580.22,0.2728,3.0,Poverty
De Baca,NM,35011,34702.0,16.11,1.0,0.06,63.48,13.1,35.7,16.7,55.55,9782.56,0.2941,3.0,Poverty
Do̱a Ana,NM,35013,51232.0,22.16,1.3,1.86,68.95,13.4,31.95,16.05,51.5,11146.24,0.3033,3.0,Poverty
Eddy,NM,35015,77458.0,11.64,1.61,1.5,51.5,11.15,31.35,16.9,53.85,12190.87,0.2148,2.0,Uninsured
Grant,NM,35017,44895.0,19.77,0.12,0.91,50.13,13.65,34.85,15.75,57.0,10101.06,0.3057,3.0,Poverty
Guadalupe,NM,35019,38713.0,18.15,0.88,1.97,75.25,15.4,35.15,15.75,52.1,8977.0,0.3374,4.0,Diabetes
Harding,NM,35021,39489.0,14.31,0.0,0.15,42.92,16.0,40.0,15.8,58.8,10168.24,0.3559,4.0,Diabetes
Hidalgo,NM,35023,53651.0,22.57,0.82,0.17,59.35,14.5,35.6,16.75,52.65,8936.96,0.3455,4.0,Poverty
Lea,NM,35025,65855.0,17.18,2.62,4.21,61.54,12.05,32.5,17.55,49.9,12880.06,0.2742,3.0,Poverty
Lincoln,NM,35027,47919.0,15.53,0.68,1.81,34.33,12.15,35.7,15.65,56.8,10007.73,0.2721,3.0,Poverty
Los Alamos,NM,35028,135801.0,3.69,1.01,1.16,18.31,7.35,26.15,12.55,62.65,8642.24,0.0698,1.0,Uninsured
Luna,NM,35029,38241.0,22.9,0.94,1.9,68.81,16.35,36.6,18.25,48.9,10871.58,0.3868,4.0,Diabetes
McKinley,NM,35031,44029.0,33.23,3.46,0.54,14.65,18.45,37.5,23.5,42.65,11389.24,0.5021,4.0,Poverty
Mora,NM,35033,40231.0,21.65,0.74,0.0,81.44,15.6,35.35,13.899999999999999,54.8,8550.65,0.3572,4.0,Diabetes
Otero,NM,35035,50833.0,18.36,0.97,3.71,38.96,12.25,33.3,17.3,51.35,11089.02,0.2726,3.0,Poverty
Quay,NM,35037,38998.0,24.23,2.31,2.62,46.11,14.95,37.5,17.2,53.6,12625.73,0.3893,4.0,Poverty
Rio Arriba,NM,35039,52031.0,21.65,1.09,0.63,71.27,15.45,33.65,16.65,50.85,8611.2,0.3459,4.0,Diabetes
Roosevelt,NM,35041,52644.0,19.31,1.08,1.95,44.05,11.6,31.2,18.1,51.45,12104.64,0.2519,2.0,Poverty
Sandoval,NM,35043,76424.0,10.01,0.96,2.27,40.61,10.75,31.65,15.950000000000001,58.55,10319.56,0.1961,1.0,Uninsured
San Juan,NM,35045,50734.0,24.19,2.3,0.75,21.65,13.65,32.65,19.9,51.95,10935.3,0.332,3.0,Poverty
San Miguel,NM,35047,43490.0,22.38,0.09,1.37,78.02,15.2,33.65,15.4,52.85,8940.98,0.3352,3.0,Poverty
Santa Fe,NM,35049,70522.0,12.14,1.23,1.03,50.8,10.95,29.25,14.05,59.85,8819.35,0.1948,1.0,Uninsured
Sierra,NM,35051,35256.0,24.63,0.21,0.26,32.13,15.05,39.25,17.05,53.9,10675.37,0.3847,4.0,Poverty
Socorro,NM,35053,40699.0,29.25,0.49,0.91,50.31,14.45,34.35,17.85,51.5,10273.6,0.3636,4.0,Poverty
Taos,NM,35055,55145.0,14.76,0.86,0.14,56.78,12.95,33.2,14.65,57.4,8590.83,0.2658,3.0,Diabetes
Torrance,NM,35057,50727.0,21.17,0.94,2.24,44.73,14.75,36.5,18.1,52.35,8995.79,0.3509,4.0,Poverty
Union,NM,35059,41714.0,15.68,0.74,1.23,42.17,13.25,35.2,16.8,48.1,10712.97,0.2884,3.0,Diabetes
Valencia,NM,35061,56246.0,17.35,1.09,1.46,61.12,13.5,33.1,16.6,54.45,9444.4,0.2888,3.0,Poverty
Albany,NY,36001,78829.0,11.94,0.23,12.21,6.54,8.8,30.75,15.600000000000001,68.35,11356.65,0.1584,1.0,Poverty
Allegany,NY,36003,58725.0,15.32,1.81,1.66,1.88,10.3,33.75,18.0,63.35,10384.47,0.2369,2.0,Poverty
Bronx,NY,36005,47036.0,26.32,0.63,34.07,56.4,15.45,35.55,16.65,60.05,14887.41,0.3769,4.0,Poverty
Broome,NY,36007,58317.0,18.14,0.44,5.45,4.75,10.2,33.35,17.1,64.35,11164.39,0.2319,2.0,Poverty
Cattaraugus,NY,36009,56889.0,16.9,1.72,1.55,2.37,10.85,35.2,18.35,64.9,10209.67,0.2631,2.0,Poverty
